timestamp,x,y,z
571187,3.71,-2.05,9.5
571207,3.69,-1.77,9.23
571227,3.69,-1.77,9.23
571247,3.69,-1.77,9.23
571267,3.43,-1.7,9.09
571292,3.43,-1.7,9.09
571316,3.43,-1.7,9.09
571328,3.43,-1.7,9.09
571380,2.87,-1.5,9.39
571381,2.87,-1.5,9.39
571388,2.87,-1.5,9.39
571407,2.95,-1.6,9.4
571427,2.95,-1.6,9.4
571448,2.95,-1.6,9.4
571468,3.01,-1.46,9.59
571488,3.01,-1.46,9.59
571508,3.01,-1.46,9.59
571528,3.01,-1.46,9.59
571548,3.31,-1.24,9.6
571567,3.31,-1.24,9.6
571587,3.31,-1.24,9.6
571607,3.09,-1.36,9.29
571628,3.09,-1.36,9.29
571647,3.09,-1.36,9.29
571667,2.86,-1.47,9.39
571687,2.86,-1.47,9.39
571707,2.86,-1.47,9.39
571727,3.13,-1.4,9.39
571747,3.13,-1.4,9.39
571768,3.13,-1.4,9.39
571788,3.13,-1.4,9.39
571807,3.15,-1.47,9.28
571827,3.15,-1.47,9.28
571848,3.15,-1.47,9.28
571868,2.89,-1.39,9.55
571888,2.89,-1.39,9.55
571908,2.89,-1.39,9.55
571927,2.71,-1.44,9.55
571947,2.71,-1.44,9.55
571968,2.71,-1.44,9.55
571988,2.71,-1.44,9.55
572008,2.69,-1.32,9.75
572028,2.69,-1.32,9.75
572047,2.69,-1.32,9.75
572067,2.98,-1.42,9.69
572088,2.98,-1.42,9.69
572108,2.98,-1.42,9.69
572127,3.28,-1.35,9.5
572148,3.28,-1.35,9.5
572168,3.28,-1.35,9.5
572188,3.28,-1.35,9.5
572208,3.31,-1.42,9.6
572227,3.31,-1.42,9.6
572248,3.31,-1.42,9.6
572267,3.53,-1.26,9.28
572288,3.53,-1.26,9.28
572307,3.53,-1.26,9.28
572328,3.09,-1.21,9.57
572348,3.09,-1.21,9.57
572367,3.09,-1.21,9.57
572393,2.94,-1.25,9.48
572408,2.94,-1.25,9.48
572477,2.94,-1.25,9.48
572478,2.94,-1.25,9.48
572479,2.94,-1.25,9.48
572488,3.28,-1.16,9.19
572507,3.28,-1.16,9.19
572527,3.28,-1.16,9.19
572548,3.28,-1.16,9.19
572568,3.28,-1.16,9.19
572588,3.15,-1.03,9.52
572607,3.15,-1.03,9.52
572627,3.15,-1.03,9.52
572648,3.15,-1.03,9.52
572668,3.43,-1.01,9.71
572687,3.43,-1.01,9.71
572708,3.43,-1.01,9.71
572727,3.57,-0.97,9.86
572748,3.57,-0.97,9.86
572767,3.57,-0.97,9.86
572788,3.86,-1.07,9.58
572807,3.86,-1.07,9.58
572827,3.86,-1.07,9.58
572847,3.86,-1.07,9.58
572867,4.08,-1.03,9.39
572888,4.08,-1.03,9.39
572908,4.08,-1.03,9.39
572927,3.96,-1,9.19
572947,3.96,-1,9.19
572967,3.96,-1,9.19
572987,4.03,-1.01,9.12
573007,4.03,-1.01,9.12
573027,4.03,-1.01,9.12
573048,4.33,-0.97,9.16
573068,4.33,-0.97,9.16
573088,4.33,-0.97,9.16
573108,4.33,-0.97,9.16
573128,4.18,-0.97,9.33
573147,4.18,-0.97,9.33
573168,4.18,-0.97,9.33
573188,4.13,-0.9,9.57
573208,4.13,-0.9,9.57
573228,4.13,-0.9,9.57
573248,4.23,-0.9,9.26
573268,4.23,-0.9,9.26
573288,4.23,-0.9,9.26
573309,4.23,-0.9,9.26
573328,4.46,-0.73,9.09
573348,4.46,-0.73,9.09
573367,4.46,-0.73,9.09
573388,4.53,-0.83,9.57
573408,4.53,-0.83,9.57
573427,4.53,-0.83,9.57
573449,4.92,-0.82,9.44
573467,4.92,-0.82,9.44
573490,4.92,-0.82,9.44
573509,4.92,-0.82,9.44
573577,4.99,-0.75,9.51
573578,4.99,-0.75,9.51
573579,4.99,-0.75,9.51
573588,4.89,-0.67,9.3
573608,4.89,-0.67,9.3
573628,4.89,-0.67,9.3
573648,4.9,-0.67,9.06
573668,4.9,-0.67,9.06
573688,4.9,-0.67,9.06
573708,4.9,-0.67,9.06
573728,4.84,-0.63,9.32
573747,4.84,-0.63,9.32
573768,4.84,-0.63,9.32
573787,4.8,-0.69,9.04
573808,4.8,-0.69,9.04
573828,4.8,-0.69,9.04
573848,5.04,-0.67,9.06
573867,5.04,-0.67,9.06
573889,5.04,-0.67,9.06
573908,5.12,-0.62,8.71
573928,5.12,-0.62,8.71
573947,5.12,-0.62,8.71
573968,5.12,-0.62,8.71
573987,5.22,-0.89,9.02
574008,5.22,-0.89,9.02
574028,5.22,-0.89,9.02
574047,5.83,-1.02,8.91
574068,5.83,-1.02,8.91
574088,5.83,-1.02,8.91
574108,5.92,-1.13,9.2
574128,5.92,-1.13,9.2
574148,5.92,-1.13,9.2
574168,5.92,-1.13,9.2
574188,5.85,-1.3,9.46
574208,5.85,-1.3,9.46
574228,5.85,-1.3,9.46
574248,5.75,-1.53,9.05
574268,5.75,-1.53,9.05
574288,5.75,-1.53,9.05
574308,5.67,-1.56,8.86
574328,5.67,-1.56,8.86
574348,5.67,-1.56,8.86
574367,5.67,-1.56,8.86
574387,5.07,-1.67,8.97
574407,5.07,-1.67,8.97
574438,5.07,-1.67,8.97
574451,5.07,-1.67,8.97
574470,5.07,-1.67,8.97
574487,5.07,-1.67,8.97
574507,5.17,-1.68,8.99
574527,5.17,-1.68,8.99
574549,5.17,-1.68,8.99
574568,5.37,-1.73,8.86
574588,5.37,-1.73,8.86
574607,5.37,-1.73,8.86
574627,5.13,-2.11,9.03
574648,5.13,-2.11,9.03
574667,5.13,-2.11,9.03
574687,5.13,-2.11,9.03
574708,5.74,-2.01,8.85
574727,5.74,-2.01,8.85
574747,5.74,-2.01,8.85
574768,5.81,-2.23,9.17
574787,5.81,-2.23,9.17
574807,5.81,-2.23,9.17
574828,5.76,-2.13,9.1
574848,5.76,-2.13,9.1
574867,5.76,-2.13,9.1
574887,5.76,-2.13,9.1
574907,5.76,-2.13,9.1
574927,5.76,-2.13,9.1
574948,5.76,-2.13,9.1
574967,5.76,-2.13,9.1
574988,5.76,-2.13,9.1
575007,5.76,-2.13,9.1
575027,5.76,-2.13,9.1
575048,5.76,-2.13,9.1
575067,5.76,-2.13,9.1
575087,5.76,-2.13,9.1
575108,5.76,-2.13,9.1
575127,5.76,-2.13,9.1
575147,5.76,-2.13,9.1
575168,5.76,-2.13,9.1
575187,5.76,-2.13,9.1
575208,5.76,-2.13,9.1
575227,5.76,-2.13,9.1
575248,5.76,-2.13,9.1
575267,5.76,-2.13,9.1
575288,5.76,-2.13,9.1
575307,5.76,-2.13,9.1
575328,5.76,-2.13,9.1
575348,5.76,-2.13,9.1
575367,5.76,-2.13,9.1
575388,5.76,-2.13,9.1
575407,5.76,-2.13,9.1
575428,5.76,-2.13,9.1
575447,3.02,-1.9,9.52
575468,3.02,-1.9,9.52
575487,3.02,-1.9,9.52
575508,3.02,-1.9,9.52
575528,3.02,-1.9,9.52
575547,3.02,-1.9,9.52
575568,3.02,-1.9,9.52
575587,3.02,-1.9,9.52
575608,3.02,-1.9,9.52
575633,3.02,-1.9,9.52
575648,3.02,-1.9,9.52
575668,3.02,-1.9,9.52
575687,3.02,-1.9,9.52
575708,3.02,-1.9,9.52
575727,3.02,-1.9,9.52
575748,3.02,-1.9,9.52
575767,3.02,-1.9,9.52
575787,3.02,-1.9,9.52
575808,3.02,-1.9,9.52
575828,3.02,-1.9,9.52
575847,3.53,-2.16,9.25
575867,3.53,-2.16,9.25
575888,3.53,-2.16,9.25
575907,3.53,-2.16,9.25
575927,3.53,-2.16,9.25
575962,3.53,-2.16,9.25
575968,3.53,-2.16,9.25
575988,3.53,-2.16,9.25
576008,3.53,-2.16,9.25
576028,3.53,-2.16,9.25
576048,3.53,-2.16,9.25
576068,3.53,-2.16,9.25
576088,3.53,-2.16,9.25
576108,3.53,-2.16,9.25
576128,3.53,-2.16,9.25
576163,3.53,-2.16,9.25
576167,3.53,-2.16,9.25
576188,3.53,-2.16,9.25
576208,3.53,-2.16,9.25
576227,3.53,-2.16,9.25
576248,2.57,-1.41,9.66
576268,2.57,-1.41,9.66
576288,2.57,-1.41,9.66
576308,2.57,-1.41,9.66
576327,2.57,-1.41,9.66
576348,2.57,-1.41,9.66
576368,2.57,-1.41,9.66
576388,2.57,-1.41,9.66
576408,2.57,-1.41,9.66
576428,2.57,-1.41,9.66
576447,2.57,-1.41,9.66
576468,2.57,-1.41,9.66
576488,2.57,-1.41,9.66
576508,2.57,-1.41,9.66
576528,2.57,-1.41,9.66
576548,2.57,-1.41,9.66
576568,2.57,-1.41,9.66
576587,2.57,-1.41,9.66
576608,2.57,-1.41,9.66
576628,2.57,-1.41,9.66
576647,2.32,-1.05,9.98
576668,2.32,-1.05,9.98
576688,2.32,-1.05,9.98
576707,2.32,-1.05,9.98
576728,2.32,-1.05,9.98
576748,2.32,-1.05,9.98
576769,2.32,-1.05,9.98
576787,2.32,-1.05,9.98
576807,2.32,-1.05,9.98
576827,2.32,-1.05,9.98
576848,2.32,-1.05,9.98
576868,2.32,-1.05,9.98
576888,2.32,-1.05,9.98
576908,2.32,-1.05,9.98
576928,2.32,-1.05,9.98
576947,2.32,-1.05,9.98
576967,2.32,-1.05,9.98
576987,2.32,-1.05,9.98
577007,2.32,-1.05,9.98
577028,2.32,-1.05,9.98
577048,1.7,0.04,9.2
577068,1.7,0.04,9.2
577088,1.7,0.04,9.2
577108,1.7,0.04,9.2
577128,1.7,0.04,9.2
577148,1.7,0.04,9.2
577168,1.7,0.04,9.2
577187,1.7,0.04,9.2
577207,1.7,0.04,9.2
577227,1.7,0.04,9.2
577247,1.7,0.04,9.2
577267,1.7,0.04,9.2
577287,1.7,0.04,9.2
577309,1.7,0.04,9.2
577328,1.7,0.04,9.2
577348,1.7,0.04,9.2
577367,1.7,0.04,9.2
577387,1.7,0.04,9.2
577407,1.7,0.04,9.2
577427,1.7,0.04,9.2
577447,1.96,-0.17,9.61
577468,1.96,-0.17,9.61
577488,1.96,-0.17,9.61
577508,1.96,-0.17,9.61
577528,1.96,-0.17,9.61
577548,1.96,-0.17,9.61
577567,1.96,-0.17,9.61
577588,1.96,-0.17,9.61
577608,1.96,-0.17,9.61
577628,1.96,-0.17,9.61
577648,1.96,-0.17,9.61
577668,1.96,-0.17,9.61
577687,1.96,-0.17,9.61
577708,1.96,-0.17,9.61
577728,1.96,-0.17,9.61
577748,1.96,-0.17,9.61
577768,1.96,-0.17,9.61
577796,1.96,-0.17,9.61
577809,1.96,-0.17,9.61
577855,1.96,-0.17,9.61
577856,1.96,-0.17,9.61
577867,2.03,-0.86,9.92
577887,2.03,-0.86,9.92
577908,2.03,-0.86,9.92
577928,2.03,-0.86,9.92
577948,2.03,-0.86,9.92
577968,2.03,-0.86,9.92
577989,2.03,-0.86,9.92
578017,2.03,-0.86,9.92
578034,2.03,-0.86,9.92
578067,2.03,-0.86,9.92
578068,2.03,-0.86,9.92
578088,2.03,-0.86,9.92
578107,2.03,-0.86,9.92
578127,2.03,-0.86,9.92
578148,2.03,-0.86,9.92
578168,2.03,-0.86,9.92
578188,2.03,-0.86,9.92
578208,2.03,-0.86,9.92
578227,2.03,-0.86,9.92
578247,2.2,-1.13,9.67
578268,2.2,-1.13,9.67
578288,2.2,-1.13,9.67
578307,2.2,-1.13,9.67
578327,2.2,-1.13,9.67
578347,2.2,-1.13,9.67
578368,2.2,-1.13,9.67
578388,2.2,-1.13,9.67
578408,2.2,-1.13,9.67
578427,2.2,-1.13,9.67
578447,2.2,-1.13,9.67
578467,2.2,-1.13,9.67
578488,2.2,-1.13,9.67
578508,2.2,-1.13,9.67
578527,2.2,-1.13,9.67
578547,2.2,-1.13,9.67
578567,2.2,-1.13,9.67
578588,2.2,-1.13,9.67
578608,2.2,-1.13,9.67
578627,2.2,-1.13,9.67
578647,2.04,-2.63,9.46
578667,2.04,-2.63,9.46
578688,2.04,-2.63,9.46
578707,2.04,-2.63,9.46
578728,2.04,-2.63,9.46
578747,2.04,-2.63,9.46
578768,2.04,-2.63,9.46
578788,2.04,-2.63,9.46
578808,2.04,-2.63,9.46
578827,2.04,-2.63,9.46
578848,2.04,-2.63,9.46
578869,2.04,-2.63,9.46
578946,2.04,-2.63,9.46
578947,2.04,-2.63,9.46
578948,2.04,-2.63,9.46
578949,2.04,-2.63,9.46
578968,2.04,-2.63,9.46
578988,2.04,-2.63,9.46
579007,2.04,-2.63,9.46
579027,2.04,-2.63,9.46
579047,2.19,-2.24,9.42
579067,2.19,-2.24,9.42
579087,2.19,-2.24,9.42
579107,2.19,-2.24,9.42
579128,2.19,-2.24,9.42
579147,2.19,-2.24,9.42
579168,2.19,-2.24,9.42
579188,2.19,-2.24,9.42
579208,2.19,-2.24,9.42
579228,2.19,-2.24,9.42
579248,2.19,-2.24,9.42
579267,2.19,-2.24,9.42
579288,2.19,-2.24,9.42
579308,2.19,-2.24,9.42
579327,2.19,-2.24,9.42
579347,2.19,-2.24,9.42
579367,2.19,-2.24,9.42
579387,2.19,-2.24,9.42
579407,2.19,-2.24,9.42
579427,2.19,-2.24,9.42
579447,2.69,-1.3,10.05
579467,2.69,-1.3,10.05
579488,2.69,-1.3,10.05
579507,2.69,-1.3,10.05
579528,2.69,-1.3,10.05
579548,2.69,-1.3,10.05
579568,2.69,-1.3,10.05
579587,2.69,-1.3,10.05
579608,2.69,-1.3,10.05
579628,2.69,-1.3,10.05
579648,2.69,-1.3,10.05
579668,2.69,-1.3,10.05
579689,2.69,-1.3,10.05
579710,2.69,-1.3,10.05
579728,2.69,-1.3,10.05
579747,2.69,-1.3,10.05
579767,2.69,-1.3,10.05
579787,2.69,-1.3,10.05
579807,2.69,-1.3,10.05
579827,2.69,-1.3,10.05
579847,2.39,-1.52,9.39
579867,2.39,-1.52,9.39
579887,2.39,-1.52,9.39
579907,2.39,-1.52,9.39
579927,2.39,-1.52,9.39
579963,2.39,-1.52,9.39
579967,2.39,-1.52,9.39
579987,2.39,-1.52,9.39
580009,2.39,-1.52,9.39
580027,2.39,-1.52,9.39
580048,2.39,-1.52,9.39
580067,2.39,-1.52,9.39
580088,2.39,-1.52,9.39
580108,2.39,-1.52,9.39
580128,2.39,-1.52,9.39
580151,2.39,-1.52,9.39
580168,2.39,-1.52,9.39
580187,2.39,-1.52,9.39
580208,2.39,-1.52,9.39
580228,2.39,-1.52,9.39
580247,2.11,-0.67,9.51
580268,2.11,-0.67,9.51
580287,2.11,-0.67,9.51
580307,2.11,-0.67,9.51
580327,2.11,-0.67,9.51
580347,2.11,-0.67,9.51
580367,2.11,-0.67,9.51
580388,2.11,-0.67,9.51
580408,2.11,-0.67,9.51
580428,2.11,-0.67,9.51
580448,2.11,-0.67,9.51
580467,2.11,-0.67,9.51
580488,2.11,-0.67,9.51
580507,2.11,-0.67,9.51
580527,2.11,-0.67,9.51
580547,2.11,-0.67,9.51
580568,2.11,-0.67,9.51
580588,2.11,-0.67,9.51
580607,2.11,-0.67,9.51
580627,2.11,-0.67,9.51
580647,1.43,-0.03,9.4
580667,1.43,-0.03,9.4
580687,1.43,-0.03,9.4
580707,1.43,-0.03,9.4
580727,1.43,-0.03,9.4
580748,1.43,-0.03,9.4
580768,1.43,-0.03,9.4
580788,1.43,-0.03,9.4
580808,1.43,-0.03,9.4
580828,1.43,-0.03,9.4
580848,1.32,0.25,9.4
580868,1.32,0.25,9.4
580888,1.32,0.25,9.4
580908,1.32,0.25,9.4
580928,1.32,0.25,9.4
580948,1.32,0.25,9.4
580968,1.32,0.25,9.4
580988,1.32,0.25,9.4
581008,1.32,0.25,9.4
581029,1.32,0.25,9.4
581062,1.32,0.25,9.4
581068,1.32,0.25,9.4
581087,1.32,0.25,9.4
581108,1.32,0.25,9.4
581128,1.32,0.25,9.4
581148,1.32,0.25,9.4
581167,1.32,0.25,9.4
581187,1.32,0.25,9.4
581207,1.32,0.25,9.4
581228,1.32,0.25,9.4
581248,1.86,0.47,9.78
581268,1.86,0.47,9.78
581287,1.86,0.47,9.78
581308,1.86,0.47,9.78
581328,1.86,0.47,9.78
581348,1.86,0.47,9.78
581367,1.86,0.47,9.78
581388,1.86,0.47,9.78
581408,1.86,0.47,9.78
581428,1.86,0.47,9.78
581447,1.86,0.47,9.78
581468,1.86,0.47,9.78
581488,1.86,0.47,9.78
581508,1.86,0.47,9.78
581528,1.86,0.47,9.78
581548,1.86,0.47,9.78
581568,1.86,0.47,9.78
581588,1.86,0.47,9.78
581608,1.86,0.47,9.78
581628,1.86,0.47,9.78
581648,1.64,0.53,9.58
581668,1.64,0.53,9.58
581688,1.64,0.53,9.58
581708,1.64,0.53,9.58
581728,1.64,0.53,9.58
581748,1.64,0.53,9.58
581768,1.64,0.53,9.58
581788,1.64,0.53,9.58
581808,1.64,0.53,9.58
581827,1.64,0.53,9.58
581848,1.64,0.53,9.58
581868,1.64,0.53,9.58
581888,1.64,0.53,9.58
581909,1.64,0.53,9.58
581928,1.64,0.53,9.58
581948,1.64,0.53,9.58
581968,1.64,0.53,9.58
581988,1.64,0.53,9.58
582007,1.64,0.53,9.58
582028,1.64,0.53,9.58
582048,2.04,0.16,9.55
582068,2.04,0.16,9.55
582088,2.04,0.16,9.55
582119,2.04,0.16,9.55
582132,2.04,0.16,9.55
582147,2.04,0.16,9.55
582167,2.04,0.16,9.55
582187,2.04,0.16,9.55
582208,2.04,0.16,9.55
582228,2.04,0.16,9.55
582248,2.04,0.16,9.55
582268,2.04,0.16,9.55
582287,2.04,0.16,9.55
582307,2.04,0.16,9.55
582327,2.04,0.16,9.55
582348,2.04,0.16,9.55
582368,2.04,0.16,9.55
582388,2.04,0.16,9.55
582408,2.04,0.16,9.55
582428,2.04,0.16,9.55
582448,1.98,-0.02,9.78
582468,1.98,-0.02,9.78
582488,1.98,-0.02,9.78
582508,1.98,-0.02,9.78
582528,1.98,-0.02,9.78
582548,1.98,-0.02,9.78
582568,1.98,-0.02,9.78
582588,1.98,-0.02,9.78
582607,1.98,-0.02,9.78
582628,1.98,-0.02,9.78
582648,1.98,-0.02,9.78
582667,1.98,-0.02,9.78
582688,1.98,-0.02,9.78
582707,1.98,-0.02,9.78
582728,1.98,-0.02,9.78
582748,1.98,-0.02,9.78
582767,1.98,-0.02,9.78
582788,1.98,-0.02,9.78
582808,1.98,-0.02,9.78
582828,1.98,-0.02,9.78
582848,2.32,-0.31,9.63
582868,2.32,-0.31,9.63
582887,2.32,-0.31,9.63
582907,2.32,-0.31,9.63
582928,2.32,-0.31,9.63
582947,2.32,-0.31,9.63
582967,2.32,-0.31,9.63
582987,2.32,-0.31,9.63
583008,2.32,-0.31,9.63
583028,2.32,-0.31,9.63
583048,2.32,-0.31,9.63
583068,2.32,-0.31,9.63
583088,2.32,-0.31,9.63
583108,2.32,-0.31,9.63
583128,2.32,-0.31,9.63
583148,2.32,-0.31,9.63
583168,2.32,-0.31,9.63
583199,2.32,-0.31,9.63
583265,2.32,-0.31,9.63
583266,2.32,-0.31,9.63
583266,2.32,-0.31,9.63
583267,2.32,-0.31,9.63
583287,2.2,-0.03,9.65
583307,2.2,-0.03,9.65
583327,2.2,-0.03,9.65
583347,2.2,-0.03,9.65
583367,2.2,-0.03,9.65
583387,2.2,-0.03,9.65
583407,2.2,-0.03,9.65
583427,2.2,-0.03,9.65
583448,2.2,-0.03,9.65
583468,2.2,-0.03,9.65
583487,2.2,-0.03,9.65
583507,2.2,-0.03,9.65
583528,2.2,-0.03,9.65
583547,2.2,-0.03,9.65
583567,2.2,-0.03,9.65
583588,2.2,-0.03,9.65
583607,2.2,-0.03,9.65
583627,2.2,-0.03,9.65
583648,2.87,-0.31,9.41
583668,2.87,-0.31,9.41
583687,2.87,-0.31,9.41
583708,2.87,-0.31,9.41
583730,2.87,-0.31,9.41
583748,2.87,-0.31,9.41
583768,2.87,-0.31,9.41
583788,2.87,-0.31,9.41
583808,2.87,-0.31,9.41
583837,2.87,-0.31,9.41
583848,2.87,-0.31,9.41
583868,2.87,-0.31,9.41
583888,2.87,-0.31,9.41
583908,2.87,-0.31,9.41
583927,2.87,-0.31,9.41
583948,2.87,-0.31,9.41
583968,2.87,-0.31,9.41
583988,2.87,-0.31,9.41
584008,2.87,-0.31,9.41
584028,2.87,-0.31,9.41
584048,2.47,-1.05,9.76
584068,2.47,-1.05,9.76
584088,2.47,-1.05,9.76
584108,2.47,-1.05,9.76
584128,2.47,-1.05,9.76
584148,2.47,-1.05,9.76
584168,2.47,-1.05,9.76
584188,2.47,-1.05,9.76
584208,2.47,-1.05,9.76
584228,2.47,-1.05,9.76
584248,2.47,-1.05,9.76
584272,2.47,-1.05,9.76
584288,2.47,-1.05,9.76
584308,2.47,-1.05,9.76
584328,2.47,-1.05,9.76
584348,2.47,-1.05,9.76
584368,2.47,-1.05,9.76
584388,2.47,-1.05,9.76
584407,2.47,-1.05,9.76
584428,2.47,-1.05,9.76
584448,2.38,-0.55,9.22
584468,2.38,-0.55,9.22
584487,2.38,-0.55,9.22
584507,2.38,-0.55,9.22
584528,2.38,-0.55,9.22
584548,2.38,-0.55,9.22
584568,2.38,-0.55,9.22
584587,2.38,-0.55,9.22
584608,2.38,-0.55,9.22
584628,2.38,-0.55,9.22
584648,2.38,-0.55,9.22
584668,2.38,-0.55,9.22
584687,2.38,-0.55,9.22
584708,2.38,-0.55,9.22
584728,2.38,-0.55,9.22
584748,2.38,-0.55,9.22
584768,2.38,-0.55,9.22
584788,2.38,-0.55,9.22
584808,2.38,-0.55,9.22
584828,2.38,-0.55,9.22
584848,3.07,-0.75,9.29
584867,3.07,-0.75,9.29
584887,3.07,-0.75,9.29
584907,3.07,-0.75,9.29
584927,3.07,-0.75,9.29
584947,3.07,-0.75,9.29
584967,3.07,-0.75,9.29
584987,3.07,-0.75,9.29
585007,3.07,-0.75,9.29
585028,3.07,-0.75,9.29
585047,3.07,-0.75,9.29
585067,3.07,-0.75,9.29
585087,3.07,-0.75,9.29
585108,3.07,-0.75,9.29
585128,3.07,-0.75,9.29
585148,3.07,-0.75,9.29
585168,3.07,-0.75,9.29
585188,3.07,-0.75,9.29
585208,3.07,-0.75,9.29
585228,3.07,-0.75,9.29
585248,2.87,-0.65,9.57
585268,2.87,-0.65,9.57
585288,2.87,-0.65,9.57
585307,2.87,-0.65,9.57
585327,2.87,-0.65,9.57
585347,2.87,-0.65,9.57
585367,2.87,-0.65,9.57
585387,2.87,-0.65,9.57
585408,2.87,-0.65,9.57
585430,2.87,-0.65,9.57
585447,2.87,-0.65,9.57
585468,2.87,-0.65,9.57
585488,2.87,-0.65,9.57
585508,2.87,-0.65,9.57
585528,2.87,-0.65,9.57
585547,2.87,-0.65,9.57
585568,2.87,-0.65,9.57
585588,2.87,-0.65,9.57
585608,2.87,-0.65,9.57
585628,2.87,-0.65,9.57
585648,2.9,-0.42,10.02
585668,2.9,-0.42,10.02
585688,2.9,-0.42,10.02
585708,2.9,-0.42,10.02
585728,2.9,-0.42,10.02
585748,2.9,-0.42,10.02
585768,2.9,-0.42,10.02
585788,2.9,-0.42,10.02
585808,2.9,-0.42,10.02
585828,2.9,-0.42,10.02
585848,2.9,-0.42,10.02
585868,2.9,-0.42,10.02
585888,2.9,-0.42,10.02
585908,2.9,-0.42,10.02
585928,2.9,-0.42,10.02
585948,2.9,-0.42,10.02
585981,2.9,-0.42,10.02
585987,2.9,-0.42,10.02
586007,2.9,-0.42,10.02
586028,2.9,-0.42,10.02
586048,3.39,-0.59,9.1
586068,3.39,-0.59,9.1
586088,3.39,-0.59,9.1
586108,3.39,-0.59,9.1
586128,3.39,-0.59,9.1
586148,3.39,-0.59,9.1
586168,3.39,-0.59,9.1
586188,3.39,-0.59,9.1
586209,3.39,-0.59,9.1
586228,3.39,-0.59,9.1
586248,3.39,-0.59,9.1
586268,3.39,-0.59,9.1
586288,3.39,-0.59,9.1
586308,3.39,-0.59,9.1
586328,3.39,-0.59,9.1
586348,3.39,-0.59,9.1
586368,3.39,-0.59,9.1
586388,3.39,-0.59,9.1
586408,3.39,-0.59,9.1
586428,3.39,-0.59,9.1
586449,3.99,-0.73,9.49
586468,3.99,-0.73,9.49
586487,3.99,-0.73,9.49
586507,3.99,-0.73,9.49
586527,3.99,-0.73,9.49
586548,3.99,-0.73,9.49
586568,3.99,-0.73,9.49
586588,3.99,-0.73,9.49
586607,3.99,-0.73,9.49
586627,3.99,-0.73,9.49
586648,3.99,-0.73,9.49
586667,3.99,-0.73,9.49
586687,3.99,-0.73,9.49
586707,3.99,-0.73,9.49
586727,3.99,-0.73,9.49
586747,3.99,-0.73,9.49
586768,3.99,-0.73,9.49
586788,3.99,-0.73,9.49
586808,3.99,-0.73,9.49
586828,3.99,-0.73,9.49
586849,3.9,-1.07,8.34
586868,3.9,-1.07,8.34
586900,3.9,-1.07,8.34
586908,3.9,-1.07,8.34
586928,3.9,-1.07,8.34
586948,3.9,-1.07,8.34
586968,3.9,-1.07,8.34
586988,3.9,-1.07,8.34
587008,3.9,-1.07,8.34
587027,3.9,-1.07,8.34
587047,3.9,-1.07,8.34
587068,3.9,-1.07,8.34
587088,3.9,-1.07,8.34
587108,3.9,-1.07,8.34
587127,3.9,-1.07,8.34
587148,3.9,-1.07,8.34
587168,3.9,-1.07,8.34
587188,3.9,-1.07,8.34
587208,3.9,-1.07,8.34
587228,3.9,-1.07,8.34
587248,3.87,-0.61,9.03
587268,3.87,-0.61,9.03
587288,3.87,-0.61,9.03
587308,3.87,-0.61,9.03
587327,3.87,-0.61,9.03
587348,3.87,-0.61,9.03
587368,3.87,-0.61,9.03
587387,3.87,-0.61,9.03
587408,3.87,-0.61,9.03
587428,3.87,-0.61,9.03
587447,3.87,-0.61,9.03
587467,3.87,-0.61,9.03
587488,3.87,-0.61,9.03
587507,3.87,-0.61,9.03
587528,3.87,-0.61,9.03
587548,3.87,-0.61,9.03
587575,3.87,-0.61,9.03
587588,3.87,-0.61,9.03
587608,3.87,-0.61,9.03
587627,3.87,-0.61,9.03
587647,3.53,-1.58,10.02
587668,3.53,-1.58,10.02
587688,3.53,-1.58,10.02
587708,3.53,-1.58,10.02
587728,3.53,-1.58,10.02
587748,3.53,-1.58,10.02
587768,3.53,-1.58,10.02
587788,3.53,-1.58,10.02
587807,3.53,-1.58,10.02
587827,3.53,-1.58,10.02
587847,3.53,-1.58,10.02
587867,3.53,-1.58,10.02
587887,3.53,-1.58,10.02
587907,3.53,-1.58,10.02
587928,3.53,-1.58,10.02
587948,3.53,-1.58,10.02
587968,3.53,-1.58,10.02
587988,3.53,-1.58,10.02
588008,3.53,-1.58,10.02
588028,3.53,-1.58,10.02
588049,3.73,-0.94,9.14
588068,3.73,-0.94,9.14
588088,3.73,-0.94,9.14
588108,3.73,-0.94,9.14
588128,3.73,-0.94,9.14
588148,3.73,-0.94,9.14
588168,3.73,-0.94,9.14
588188,3.73,-0.94,9.14
588208,3.73,-0.94,9.14
588227,3.73,-0.94,9.14
588248,3.73,-0.94,9.14
588268,3.73,-0.94,9.14
588288,3.73,-0.94,9.14
588307,3.73,-0.94,9.14
588328,3.73,-0.94,9.14
588348,3.73,-0.94,9.14
588368,3.73,-0.94,9.14
588388,3.73,-0.94,9.14
588408,3.73,-0.94,9.14
588428,3.73,-0.94,9.14
588449,3.69,-1,8.98
588468,3.69,-1,8.98
588488,3.69,-1,8.98
588508,3.69,-1,8.98
588528,3.69,-1,8.98
588548,3.69,-1,8.98
588568,3.69,-1,8.98
588588,3.69,-1,8.98
588607,3.69,-1,8.98
588628,3.69,-1,8.98
588648,3.69,-1,8.98
588667,3.69,-1,8.98
588687,3.69,-1,8.98
588708,3.69,-1,8.98
588728,3.69,-1,8.98
588748,3.69,-1,8.98
588768,3.69,-1,8.98
588787,3.69,-1,8.98
588808,3.69,-1,8.98
588828,3.69,-1,8.98
