timestamp,GYRO_X,GYRO_Y,GYRO_Z
1427962705889,-0.0038406,-0.0038406,-0.0038406
1427962706290,-0.0038406,-0.0038406,-0.0038406
1427962706689,-0.0031109,-0.0031109,-0.0031109
1427962707091,-0.0031109,-0.0031109,-0.0031109
1427962707489,-0.0025198,-0.0025198,-0.0025198
1427962707894,-0.0025198,-0.0025198,-0.0025198
1427962708289,-0.0020411,-0.0020411,-0.0020411
1427962708689,-0.0020411,-0.0020411,-0.0020411
1427962709089,-0.0016533,-0.0016533,-0.0016533
1427962709488,-0.0016533,-0.0016533,-0.0016533
1427962709892,-0.0016500,-0.0016500,-0.0016500
1427962710290,-0.0012052,-0.0012052,-0.0012052
1427962710689,-0.0012052,-0.0012052,-0.0012052
1427962711089,-0.0009760,-0.0009760,-0.0009760
1427962711492,-0.0009760,-0.0009760,-0.0009760
1427962711889,-0.0007910,-0.0007910,-0.0007910
1427962712290,-0.0007910,-0.0007910,-0.0007910
1427962712688,-0.0006410,-0.0006410,-0.0006410
1427962713089,-0.0006410,-0.0006410,-0.0006410
1427962713489,-0.0005190,-0.0005190,-0.0005190
1427962713889,-0.0005190,-0.0005190,-0.0005190
1427962714289,-0.0004200,-0.0004200,-0.0004200
1427962714690,-0.0004200,-0.0004200,-0.0004200
1427962715090,-0.0003400,-0.0003400,-0.0003400
1427962715491,-0.0003400,-0.0003400,-0.0003400
1427962715889,-0.0002760,-0.0002760,-0.0002760
1427962716289,-0.0002760,-0.0002760,-0.0002760
1427962716691,-0.0002760,-0.0002760,-0.0002760
1427962717088,-0.0002010,-0.0002010,-0.0002010
1427962717489,-0.0002010,-0.0002010,-0.0002010
1427962717914,-0.0002010,-0.0002010,-0.0002010
1427962718290,-0.0001470,-0.0001470,-0.0001470
1427962718689,-0.0001470,-0.0001470,-0.0001470
1427962719090,-0.0001470,-0.0001470,-0.0001470
1427962719489,-0.0001070,-0.0001070,-0.0001070
1427962719889,-0.0001070,-0.0001070,-0.0001070
1427962720290,-0.0001070,-0.0001070,-0.0001070
1427962720689,-0.0000779,-0.0000779,-0.0000779
1427962721090,-0.0000779,-0.0000779,-0.0000779
1427962721488,-0.0000631,-0.0000631,-0.0000631
1427962721890,-0.0000631,-0.0000631,-0.0000631
1427962722290,-0.0000511,-0.0000511,-0.0000511
1427962722689,-0.0000511,-0.0000511,-0.0000511
1427962723089,-0.0000414,-0.0000414,-0.0000414
1427962723490,-0.0000414,-0.0000414,-0.0000414
1427962723890,-0.0000335,-0.0000335,-0.0000335
1427962724290,-0.0000335,-0.0000335,-0.0000335
1427962724688,-0.0000272,-0.0000272,-0.0000272
1427962725090,-0.0000272,-0.0000272,-0.0000272
1427962725489,-0.0000220,-0.0000220,-0.0000220
1427962725890,-0.0000220,-0.0000220,-0.0000220
1427962726290,-0.0000178,-0.0000178,-0.0000178
1427962726689,-0.0000178,-0.0000178,-0.0000178
1427962727091,-0.0000178,-0.0000178,-0.0000178
1427962727489,-0.0000130,-0.0000130,-0.0000130
1427962727888,-0.0000130,-0.0000130,-0.0000130
1427962728290,-0.0000130,-0.0000130,-0.0000130
1427962728690,-0.0000095,-0.0000095,-0.0000095
1427962729091,-0.0000095,-0.0000095,-0.0000095
1427962729489,-0.0000077,-0.0000077,-0.0000077
1427962729888,-0.0000077,-0.0000077,-0.0000077
1427962730291,-0.0000077,-0.0000077,-0.0000077
1427962730691,-0.0000056,-0.0000056,-0.0000056
1427962731090,-0.0000056,-0.0000056,-0.0000056
1427962731490,-0.0000045,-0.0000045,-0.0000045
1427962731889,-0.0000045,-0.0000045,-0.0000045
1427962732290,-0.0000045,-0.0000045,-0.0000045
1427962732690,-0.0000033,-0.0000033,-0.0000033
1427962733088,-0.0000033,-0.0000033,-0.0000033
1427962733489,-0.0000033,-0.0000033,-0.0000033
1427962733889,-0.0000024,-0.0000024,-0.0000024
1427962734292,-0.0000024,-0.0000024,-0.0000024
1427962734690,-0.0000020,-0.0000020,-0.0000020
1427962735089,-0.0000020,-0.0000020,-0.0000020
1427962735489,-0.0000016,-0.0000016,-0.0000016
1427962735891,-0.0000016,-0.0000016,-0.0000016
1427962736291,-0.0000013,-0.0000013,-0.0000013
1427962736690,-0.0000013,-0.0000013,-0.0000013
1427962737090,-0.0000010,-0.0000010,-0.0000010
1427962737490,-0.0000010,-0.0000010,-0.0000010
1427962737890,-0.0000008,-0.0000008,-0.0000008
1427962738298,-0.0000008,-0.0000008,-0.0000008
1427962738690,-0.0000007,-0.0000007,-0.0000007
1427962739089,-0.0000007,-0.0000007,-0.0000007
1427962739492,-0.0000007,-0.0000007,-0.0000007
1427962739890,-0.0000005,-0.0000005,-0.0000005
1427962740290,-0.0000005,-0.0000005,-0.0000005
1427962740689,-0.0000004,-0.0000004,-0.0000004
1427962741091,-0.0000004,-0.0000004,-0.0000004
1427962741498,-0.0000004,-0.0000004,-0.0000004
1427962741892,-0.0000003,-0.0000003,-0.0000003
1427962742291,-0.0000003,-0.0000003,-0.0000003
1427962742690,-0.0000002,-0.0000002,-0.0000002
1427962743090,-0.0000002,-0.0000002,-0.0000002
1427962743490,-0.0000002,-0.0000002,-0.0000002
1427962743889,-0.0000002,-0.0000002,-0.0000002
1427962744290,-0.0000002,-0.0000002,-0.0000002
1427962744691,-0.0000002,-0.0000002,-0.0000002
1427962745099,-0.0000002,-0.0000002,-0.0000002
1427962745490,-0.0000001,-0.0000001,-0.0000001
1427962745907,-0.0000001,-0.0000001,-0.0000001
1427962746290,-0.0000001,-0.0000001,-0.0000001
1427962746692,-0.0000001,-0.0000001,-0.0000001
1427962747090,-0.0000001,-0.0000001,-0.0000001
1427962747490,-0.0000001,-0.0000001,-0.0000001
1427962747890,-0.0000001,-0.0000001,-0.0000001
1427962748301,-0.0000001,-0.0000001,-0.0000001
1427962748689,0.0000000,0.0000000,0.0000000
1427962749090,0.0000000,0.0000000,0.0000000
1427962749498,0.0000000,0.0000000,0.0000000
1427962749891,0.0000000,0.0000000,0.0000000
1427962750298,0.0000000,0.0000000,0.0000000
1427962750689,0.0000000,0.0000000,0.0000000
1427962751091,0.0000000,0.0000000,0.0000000
1427962751490,0.0000000,0.0000000,0.0000000
1427962751890,0.0000000,0.0000000,0.0000000
1427962752291,0.0000000,0.0000000,0.0000000
1427962752690,0.0000000,0.0000000,0.0000000
1427962753090,0.0000000,0.0000000,0.0000000
1427962753490,0.0000000,0.0000000,0.0000000
1427962753891,0.0000000,0.0000000,0.0000000
1427962754290,0.0000000,0.0000000,0.0000000
1427962754704,0.0000000,0.0000000,0.0000000
1427962755091,0.0000000,0.0000000,0.0000000
1427962755491,0.0000000,0.0000000,0.0000000
1427962755891,0.0000000,0.0000000,0.0000000
1427962756291,0.0000000,0.0000000,0.0000000
1427962756690,0.0000000,0.0000000,0.0000000
1427962757091,0.0000000,0.0000000,0.0000000
1427962757494,0.0000000,0.0000000,0.0000000
1427962757899,0.0000000,0.0000000,0.0000000
1427962758290,0.0000000,0.0000000,0.0000000
1427962758690,0.0000000,0.0000000,0.0000000
1427962759089,0.0000000,0.0000000,0.0000000
1427962759490,0.0000000,0.0000000,0.0000000
1427962759892,0.0000000,0.0000000,0.0000000
1427962760291,0.0000000,0.0000000,0.0000000
1427962760691,0.0000000,0.0000000,0.0000000
1427962761088,0.0000000,0.0000000,0.0000000
1427962761491,0.0000000,0.0000000,0.0000000
1427962761889,0.0000000,0.0000000,0.0000000
1427962762290,0.0000000,0.0000000,0.0000000
1427962762690,0.0000000,0.0000000,0.0000000
1427962763090,0.0000000,0.0000000,0.0000000
1427962763490,0.0000000,0.0000000,0.0000000
1427962763889,0.0000000,0.0000000,0.0000000
1427962764288,0.0000000,0.0000000,0.0000000
1427962764689,0.0000000,0.0000000,0.0000000
1427962765090,0.0000000,0.0000000,0.0000000
1427962765489,0.0000000,0.0000000,0.0000000
1427962765888,0.0000000,0.0000000,0.0000000
1427962766290,0.0000000,0.0000000,0.0000000
1427962766689,0.0000000,0.0000000,0.0000000
1427962767089,0.0000000,0.0000000,0.0000000
1427962767490,0.0000000,0.0000000,0.0000000
1427962767890,0.0000000,0.0000000,0.0000000
1427962768292,0.0000000,0.0000000,0.0000000
1427962768690,0.0000000,0.0000000,0.0000000
1427962769090,0.0000000,0.0000000,0.0000000
1427962769489,0.0000000,0.0000000,0.0000000
1427962769889,0.0000000,0.0000000,0.0000000
1427962770290,0.0000000,0.0000000,0.0000000
1427962770718,0.0000000,0.0000000,0.0000000
1427962771091,0.0000000,0.0000000,0.0000000
1427962771489,0.0000000,0.0000000,0.0000000
1427962771891,0.0000000,0.0000000,0.0000000
1427962772290,0.0000000,0.0000000,0.0000000
1427962772689,0.0000000,0.0000000,0.0000000
1427962773090,0.0000000,0.0000000,0.0000000
1427962773490,0.0000000,0.0000000,0.0000000
1427962773889,0.0000000,0.0000000,0.0000000
1427962774291,0.0000000,0.0000000,0.0000000
1427962774690,0.0000000,0.0000000,0.0000000
1427962775089,0.0000000,0.0000000,0.0000000
1427962775489,0.0000000,0.0000000,0.0000000
1427962775909,0.0000000,0.0000000,0.0000000
1427962776291,0.0000000,0.0000000,0.0000000
1427962776689,0.0000000,0.0000000,0.0000000
1427962777089,0.0000000,0.0000000,0.0000000
1427962777491,0.0000000,0.0000000,0.0000000
1427962777889,0.0000000,0.0000000,0.0000000
1427962778334,0.0000000,0.0000000,0.0000000
1427962778689,0.0000000,0.0000000,0.0000000
1427962779091,0.0000000,0.0000000,0.0000000
1427962779489,0.0000000,0.0000000,0.0000000
1427962779889,0.0000000,0.0000000,0.0000000
1427962780290,0.0000000,0.0000000,0.0000000
1427962780693,0.0000000,0.0000000,0.0000000
1427962781091,0.0000000,0.0000000,0.0000000
1427962781489,0.0000000,0.0000000,0.0000000
1427962781888,0.0000000,0.0000000,0.0000000
1427962782290,0.0000000,0.0000000,0.0000000
1427962782688,0.0000000,0.0000000,0.0000000
1427962783091,0.0000000,0.0000000,0.0000000
1427962783489,0.0000000,0.0000000,0.0000000
1427962783890,0.0000000,0.0000000,0.0000000
1427962784291,0.0000000,0.0000000,0.0000000
1427962784690,0.0000000,0.0000000,0.0000000
1427962785090,0.0000000,0.0000000,0.0000000
1427962785489,0.0000000,0.0000000,0.0000000
1427962785954,0.0000000,0.0000000,0.0000000
1427962786290,0.0000000,0.0000000,0.0000000
1427962786689,0.0000000,0.0000000,0.0000000
1427962787089,0.0000000,0.0000000,0.0000000
1427962787490,0.0000000,0.0000000,0.0000000
1427962787889,0.0000000,0.0000000,0.0000000
1427962788290,0.0000000,0.0000000,0.0000000
1427962788689,0.0000000,0.0000000,0.0000000
1427962789091,0.0000000,0.0000000,0.0000000
1427962789490,0.0000000,0.0000000,0.0000000
1427962789890,0.0000000,0.0000000,0.0000000
1427962790289,0.0000000,0.0000000,0.0000000
1427962790689,0.0000000,0.0000000,0.0000000
1427962791090,0.0000000,0.0000000,0.0000000
1427962791491,0.0000000,0.0000000,0.0000000
1427962791891,0.0000000,0.0000000,0.0000000
1427962792290,0.0000000,0.0000000,0.0000000
1427962792689,0.0000000,0.0000000,0.0000000
1427962793089,0.0000000,0.0000000,0.0000000
1427962793489,0.0000000,0.0000000,0.0000000
1427962793891,0.0000000,0.0000000,0.0000000
1427962794291,0.0000000,0.0000000,0.0000000
1427962794690,0.0000000,0.0000000,0.0000000
1427962795090,0.0000000,0.0000000,0.0000000
1427962795499,0.0000000,0.0000000,0.0000000
1427962795889,0.0000000,0.0000000,0.0000000
1427962796291,0.0000000,0.0000000,0.0000000
1427962796699,0.0000000,0.0000000,0.0000000
1427962797089,0.0000000,0.0000000,0.0000000
1427962797489,0.0000000,0.0000000,0.0000000
1427962797890,0.0000000,0.0000000,0.0000000
1427962798292,0.0000000,0.0000000,0.0000000
1427962798690,0.0000000,0.0000000,0.0000000
1427962799091,0.0000000,0.0000000,0.0000000
1427962799491,0.0000000,0.0000000,0.0000000
1427962799889,0.0000000,0.0000000,0.0000000
1427962800288,0.0000000,0.0000000,0.0000000
1427962800689,0.0000000,0.0000000,0.0000000
1427962801088,0.0000000,0.0000000,0.0000000
1427962801491,0.0000000,0.0000000,0.0000000
1427962801889,0.0000000,0.0000000,0.0000000
1427962802290,0.0000000,0.0000000,0.0000000
1427962802690,0.0000000,0.0000000,0.0000000
1427962803088,0.0000000,0.0000000,0.0000000
1427962803489,0.0000000,0.0000000,0.0000000
1427962803889,0.0000000,0.0000000,0.0000000
1427962804289,0.0000000,0.0000000,0.0000000
1427962804689,0.0000000,0.0000000,0.0000000
1427962805088,0.0000000,0.0000000,0.0000000
1427962805490,0.0000000,0.0000000,0.0000000
1427962805889,0.0000000,0.0000000,0.0000000
1427962806290,0.0000000,0.0000000,0.0000000
1427962806689,0.0000000,0.0000000,0.0000000
1427962807091,0.0000000,0.0000000,0.0000000
1427962807489,0.0000000,0.0000000,0.0000000
1427962807890,0.0000000,0.0000000,0.0000000
1427962808291,0.0000000,0.0000000,0.0000000
1427962808690,0.0000000,0.0000000,0.0000000
1427962809090,0.0000000,0.0000000,0.0000000
1427962809489,0.0000000,0.0000000,0.0000000
1427962809889,0.0000000,0.0000000,0.0000000
1427962810291,0.0000000,0.0000000,0.0000000
1427962810751,0.0000000,0.0000000,0.0000000
1427962811090,0.0000000,0.0000000,0.0000000
1427962811491,0.0000000,0.0000000,0.0000000
1427962811889,0.0000000,0.0000000,0.0000000
1427962812290,0.0000000,0.0000000,0.0000000
1427962812690,0.0000000,0.0000000,0.0000000
1427962813089,0.0000000,0.0000000,0.0000000
1427962813490,0.0000000,0.0000000,0.0000000
1427962813890,0.0000000,0.0000000,0.0000000
1427962814289,0.0000000,0.0000000,0.0000000
1427962814689,0.0000000,0.0000000,0.0000000
1427962815099,0.0000000,0.0000000,0.0000000
1427962815489,0.0000000,0.0000000,0.0000000
1427962815890,0.0000000,0.0000000,0.0000000
1427962816289,0.0000000,0.0000000,0.0000000
1427962816689,0.0000000,0.0000000,0.0000000
1427962817091,0.0000000,0.0000000,0.0000000
1427962817490,0.0000000,0.0000000,0.0000000
1427962817889,0.0000000,0.0000000,0.0000000
1427962818289,0.0000000,0.0000000,0.0000000
1427962818690,0.0000000,0.0000000,0.0000000
1427962819089,0.0000000,0.0000000,0.0000000
1427962819488,0.0000000,0.0000000,0.0000000
1427962819888,0.0000000,0.0000000,0.0000000
1427962820295,0.0000000,0.0000000,0.0000000
1427962820693,0.0000000,0.0000000,0.0000000
1427962821089,0.0000000,0.0000000,0.0000000
1427962821488,0.0000000,0.0000000,0.0000000
1427962821890,0.0000000,0.0000000,0.0000000
1427962822291,0.0000000,0.0000000,0.0000000
1427962822688,0.0000000,0.0000000,0.0000000
1427962823090,0.0000000,0.0000000,0.0000000
1427962823489,0.0000000,0.0000000,0.0000000
1427962823890,0.0000000,0.0000000,0.0000000
1427962824290,0.0000000,0.0000000,0.0000000
1427962824691,0.0000000,0.0000000,0.0000000
1427962825089,0.0000000,0.0000000,0.0000000
1427962825489,0.0000000,0.0000000,0.0000000
1427962825889,0.0000000,0.0000000,0.0000000
1427962826291,0.0000000,0.0000000,0.0000000
1427962826689,0.0000000,0.0000000,0.0000000
1427962827088,0.0000000,0.0000000,0.0000000
1427962827489,0.0000000,0.0000000,0.0000000
1427962827889,0.0000000,0.0000000,0.0000000
1427962828291,0.0000000,0.0000000,0.0000000
1427962828689,0.0000000,0.0000000,0.0000000
1427962829089,0.0000000,0.0000000,0.0000000
1427962829489,0.0000000,0.0000000,0.0000000
1427962829890,0.0000000,0.0000000,0.0000000
1427962830352,0.0000000,0.0000000,0.0000000
1427962830689,0.0000000,0.0000000,0.0000000
1427962831090,0.0000000,0.0000000,0.0000000
1427962831490,0.0000000,0.0000000,0.0000000
1427962831890,0.0000000,0.0000000,0.0000000
1427962832290,0.0000000,0.0000000,0.0000000
1427962832691,0.0000000,0.0000000,0.0000000
1427962833089,0.0000000,0.0000000,0.0000000
1427962833490,0.0000000,0.0000000,0.0000000
1427962833889,0.0000000,0.0000000,0.0000000
1427962834290,0.0000000,0.0000000,0.0000000
1427962834699,0.0000000,0.0000000,0.0000000
1427962835089,0.0000000,0.0000000,0.0000000
1427962835490,0.0000000,0.0000000,0.0000000
1427962835889,0.0000000,0.0000000,0.0000000
1427962836290,0.0000000,0.0000000,0.0000000
1427962836689,0.0000000,0.0000000,0.0000000
1427962837089,0.0000000,0.0000000,0.0000000
1427962837491,0.0000000,0.0000000,0.0000000
1427962837926,0.0000000,0.0000000,0.0000000
1427962838290,0.0000000,0.0000000,0.0000000
1427962838691,0.0000000,0.0000000,0.0000000
1427962839090,0.0000000,0.0000000,0.0000000
1427962839490,0.0000000,0.0000000,0.0000000
1427962839893,0.0000000,0.0000000,0.0000000
1427962840290,0.0000000,0.0000000,0.0000000
1427962840690,0.0000000,0.0000000,0.0000000
1427962841089,0.0000000,0.0000000,0.0000000
1427962841489,0.0000000,0.0000000,0.0000000
1427962841890,0.0000000,0.0000000,0.0000000
1427962842290,0.0000000,0.0000000,0.0000000
1427962842692,0.0000000,0.0000000,0.0000000
1427962843091,0.0000000,0.0000000,0.0000000
1427962843490,0.0000000,0.0000000,0.0000000
1427962843889,0.0000000,0.0000000,0.0000000
1427962844291,0.0000000,0.0000000,0.0000000
1427962844690,0.0000000,0.0000000,0.0000000
1427962845090,0.0000000,0.0000000,0.0000000
1427962845507,0.0000000,0.0000000,0.0000000
1427962845892,0.0000000,0.0000000,0.0000000
1427962846291,0.0000000,0.0000000,0.0000000
1427962846691,0.0000000,0.0000000,0.0000000
1427962847090,0.0000000,0.0000000,0.0000000
1427962847491,0.0000000,0.0000000,0.0000000
1427962847890,0.0000000,0.0000000,0.0000000
1427962848290,0.0000000,0.0000000,0.0000000
1427962848690,0.0000000,0.0000000,0.0000000
1427962849090,0.0000000,0.0000000,0.0000000
1427962849491,0.0000000,0.0000000,0.0000000
1427962849889,0.0000000,0.0000000,0.0000000
1427962850291,0.0000000,0.0000000,0.0000000
1427962850689,0.0000000,0.0000000,0.0000000
1427962851090,0.0000000,0.0000000,0.0000000
1427962851491,0.0000000,0.0000000,0.0000000
1427962851908,0.0000000,0.0000000,0.0000000
1427962852290,0.0000000,0.0000000,0.0000000
1427962852696,0.0000000,0.0000000,0.0000000
1427962853090,0.0000000,0.0000000,0.0000000
1427962853491,0.0000000,0.0000000,0.0000000
1427962853895,0.0000000,0.0000000,0.0000000
1427962854290,0.0000000,0.0000000,0.0000000
1427962854689,0.0000000,0.0000000,0.0000000
1427962855089,0.0000000,0.0000000,0.0000000
1427962855490,0.0000000,0.0000000,0.0000000
1427962855891,0.0000000,0.0000000,0.0000000
1427962856289,0.0000000,0.0000000,0.0000000
1427962856691,0.0000000,0.0000000,0.0000000
1427962857089,0.0000000,0.0000000,0.0000000
1427962857491,0.0000000,0.0000000,0.0000000
1427962857890,0.0000000,0.0000000,0.0000000
1427962858290,0.0000000,0.0000000,0.0000000
1427962858690,0.0000000,0.0000000,0.0000000
1427962859091,0.0000000,0.0000000,0.0000000
1427962859490,0.0000000,0.0000000,0.0000000
1427962859889,0.0000000,0.0000000,0.0000000
1427962860298,0.0000000,0.0000000,0.0000000
1427962860691,0.0000000,0.0000000,0.0000000
1427962861091,0.0000000,0.0000000,0.0000000
1427962861489,0.0000000,0.0000000,0.0000000
1427962861889,0.0000000,0.0000000,0.0000000
1427962862291,0.0000000,0.0000000,0.0000000
1427962862690,0.0000000,0.0000000,0.0000000
1427962863089,0.0000000,0.0000000,0.0000000
1427962863490,0.0000000,0.0000000,0.0000000
1427962863891,0.0000000,0.0000000,0.0000000
1427962864290,0.0000000,0.0000000,0.0000000
1427962864690,0.0000000,0.0000000,0.0000000
1427962865091,0.0000000,0.0000000,0.0000000
1427962865489,0.0000000,0.0000000,0.0000000
